Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
36.922753709083864,-849.4195824826422,49.05561303384085,-37.12228583125844,-72.38995278209157,-160.38243060863476,-1.0503403370685307
72.97046397068792,-862.8007022691842,61.92838409704721,71.18816975119935,-28.529773256185592,-70.276430603551,-0.9828289162973544
72.97046397068792,-862.8007022691842,61.92838409704721,71.18816975119935,-28.529773256185592,-70.276430603551,-0.9828289162973544
